filenameNumber,labile,moleculeID,smiles,maxWidth,maxWidthIntensity,maxWidthShift,labileProtonType,labileProtonNumber,heteroatomsList,rangesPeaksRatio,solvent,solventShift,containsAromaticSystem,singletFit
241,0,didHPLCDhHRVy^Fffd@@,S1(C(C(=O)CBr)=CC=C1),0.003157604527310731,0.06896423135965006,4.60677160582231,[],0,[],0.4,CDCl3,7.26,1,0.11505210411277904
242,0,daFH`Lx@cIEDbUUJl@@,S1(C(N=C=O)=CC=C1),0.005683688149157318,0.21605799330805603,1.5565614369691718,[],0,[],0.23809523809523808,CDCl3,7.26,1,0.859712934118751
246,0,didDpDpHb@c`cHiCDnFVZX@@,S1(C=CC(S(=O)(=O)Cl)=C1),0.003157604527310731,0.15672220071989784,7.193245025229913,[],0,[],0.3076923076923077,CDCl3,7.26,1,0.3310070545913229
248,0,daFH`Jx@aJUwBiYX@@,S1(C=C(C=C1)N=C=O),0.008841292676470047,0.05820602192845473,7.200275949579529,[],0,[],0.3333333333333333,CDCl3,7.26,1,0.7408896879775665
251,0,foAAb@LRLCDRVyVuQJlzf@Hjb@@,C=12(C=C(C(=O)CBr)C=CC=1OCCCO2),0.005683688149159316,0.2573916770112307,4.346449605200088,[],0,[],0.2777777777777778,CDCl3,7.26,1,16.155859965839767
254,0,dk^D@ECdee[UXUu`BJh`@,C1=2(C(OCCN1C)=CC(=CC=2)C=O),0.004420646338235024,0.13461141375188468,6.645817676534601,[],0,[],0.3076923076923077,CDCl3,7.26,1,2.008768344273983
255,0,dcnH`IXLQIe[UkiV@Hjb@@,C=12(C(=CC(=CC=1)Br)OCCN2C),0.004420646338235024,0.12180236444807141,6.489702376588251,[],0,[],0.2608695652173913,CDCl3,7.26,1,1.5530161972347098
256,0,fbmab@F@M[UAdbbTVRLRTThpRg^hJBJjjh`@@,B1(OC(C(O1)(C)C)(C)C)(C=2(C=CC3(=C(C=2)OCCN3(C)))),0.005683688149157318,0.08427667162281602,1.2163838662439366,[],0,[],0.8333333333333334,CDCl3,7.26,1,0.09300495716502599
258,0,dg~LpKSEBH`HhHrJPqIZI\IwKSUMJ@@,S2(C(=CC=C2(C=1(OC=NC=1)))S(Cl)(=O)=O),0.0037891254327728774,0.9451243767848105,7.484117068555036,[],0,[],0.5555555555555556,CDCl3,7.26,1,2.175231108625852
260,0,foAaa@GHqhDQ@HrJPqIYQHTkNe`@ihP@@,C1(=CN=CO1)(C2(=CC=C(S(Cl)(=O)=O)C=C2)),0.004420646338235024,0.948931800234144,7.601518952887749,[],0,[],0.25,CDCl3,7.26,1,1.8104504866374487
263,0,dcMDPNeLBH`HrJPqQP}LmKUP@@,N1(C)(N=C(C)C(S(=O)(=O)Cl)=C1C),0.004420646338231915,0.07199608802717435,2.433400120058065,[],0,[],0.5,CDCl3,7.26,1,3.8993635680935053
264,0,deUH@JxLbTTTM\tmU@@,N1(C)(N=C(C)C(=C1(C))C=O),0.005052167243693617,0.9369388065508966,2.4920178098927,[],0,[],0.8333333333333334,CDCl3,7.26,1,2.7250466613625033
265,0,die@`BXJsHhhhRZejh@@,N1(C)(N=C(C)C(=C1(C))I),0.003789125432770213,0.9075777176456182,2.131330083506129,[],0,[],1,CDCl3,7.26,1,1.5373912604083577
266,0,fhiPb@CN@qEAdbdTTlLTNFF]UUUKUT@@,N1(C(C)=C(C(=N1)C)B2(OC(C(O2)(C)C)(C)C))(C),0.003789125432771545,0.9705256203521079,1.2808746222429803,[],0,[],0.8,CDCl3,7.26,1,2.693181493829607
268,0,foA``@D@YdRTTQTRSAV\luL@D@@@,O1(C(=C(C=C1C2(=CC=CC=C2))N=C=O)C),0.008209771771007901,0.21676552474017224,7.580685192680968,[],0,[],0.2777777777777778,CDCl3,7.26,1,4.549565821813726
270,0,f`qPa@NRQ`DQ@HrJPqQHqI\d{tluL@D@@@,N1(C(C)=C(C=N1)S(Cl)(=O)=O)(C=2(C=CC=CC=2)),0.006315209054621462,0.22606685902855378,7.5524921425252804,[],0,[],0.3333333333333333,CDCl3,7.26,1,3.5833174859936445
271,0,dg}H@JxLbTTRLRU\]luL@D@@,N1(C(=C(C=N1)C=O)C)(C=2(C=CC=CC=2)),0.004420646338235024,0.11957297378604974,7.46647827338485,[],0,[],0.25,CDCl3,7.26,1,8.063717958499442
272,0,foAq@@DLDCHdhhdXdfBlyYjX@H@@,N1(C(=C(C=N1)N=C=O)C)(C=2(C=CC=CC=2)),0.007578250865545755,0.46592307015212475,7.359277713046195,[],0,[],0.19047619047619047,CDCl3,7.26,1,19.044518400176038
273,0,fj}Pb@CN@qEAdbdTTlLRLRVFF]dmUUSTp@T@@@,N3(C=1(C=CC=CC=1))(C(C)=C(B2(OC(C(O2)(C)C)(C)C))C=N3),0.005683688149159316,0.1261133223746716,7.445958724442496,[],0,[],0.8333333333333334,CDCl3,7.26,1,0.6429273960681787
276,0,dcm@PATLSPaIe]eiev@Beb@@,BrC1(=CC=C(C=C1)C=2(N=NSC=2)),0.004420646338235024,0.6271458661198791,7.633295947576359,[],0,[],0.2857142857142857,CDCl3,7.26,1,14.102003240867823
278,0,f`q`b@EX|CDRVyWYTTg^i`@jjH@@,N2(C1(=CC=C(C(CBr)=O)C=C1))(CCOCC2),0.00505216724369717,0.30012407162370125,6.891829214192142,[],0,[],0.3157894736842105,CDCl3,7.26,1,6.438967214672414
279,0,foAQB@DR\@HRUe]e^BlyX@Jjb@@,N1(CCOCC1)(C=2(C=CC(N=C=S)=CC=2)),0.00505216724369717,0.5958872815068763,6.74505939879113,[],0,[],0.21739130434782608,CDCl3,7.26,1,15.8034449594476
283,0,f`qQa@NJQcpHb@QdTabRrbREIwiX@Jjb@@,S(C1(=CN=C(C=C1)N2(CCOCC2)))(=O)(=O)Cl,0.00884129267646383,0.9846561314211612,3.795709740767361,[],0,[],0.23809523809523808,CDCl3,7.26,1,18.683692707651637
284,0,foAqB@DLdx@PdkJ{J|EYrp@UUD@@,C=2(N1(CCOCC1))(N=CC(N=C=S)=CC=2),0.006315209054617021,0.9906891711830514,3.740397700685114,[],0,[],0.3333333333333333,CDCl3,7.26,1,15.858550063497043
285,0,fj}Qb@J\AYqjAJUvUvUfIQVoAjj@BjjjH@@,B3(C1(=CN=C(C=C1)N2(CCOCC2)))(OC(C(O3)(C)C)(C)C),0.005683688149155319,0.06682798784230945,3.501258270875111,[],0,[],0.3333333333333333,DMSO,2.5,1,1.4039567385292315
287,0,dk^H`Lt@aJYyU\iSidHD`@@,S2(C=C(N=C2(C1(=CC=CC=C1)))C=O),0.0037891254327728774,0.05627313836758389,7.449880411639723,[],0,[],0.3,CDCl3,7.26,1,6.912203440884129
289,0,foAPa@EZQ`DQ@HrJPqIYQHTkNe`@jT`@@,C=2(C=C(C=CC=2(N1(C=CC=N1)))S(Cl)(=O)=O),0.005052167243690064,0.48868641952057373,8.053302731229095,[],0,[],0.15384615384615385,CDCl3,7.26,1,50.82743423554551
290,0,dk]@`AdLQIYWYV{Sh@JeH@@,C=2(C=C(CBr)C=CC=2(N1(C=CC=N1))),0.005683688149159316,0.21553409460115378,6.480400946417228,[],0,[],0.35,CDCl3,7.26,1,1.7385435872916588
292,0,dcm@`NDJqIe]eiev@BiR@@,C=2(C=C(I)C=CC=2(N1(C=CC=N1))),0.005683688149159316,0.49375034194166373,6.482345563186326,[],0,[],0.24,CDCl3,7.26,1,3.0022088895653356
295,0,dk]H@AtDee]e[mM`@jT`@,C=2(C=C(C=O)C=CC=2(N1(C=CN=C1))),0.005683688149157318,0.07975365384942847,1.7204939925009939,[],0,[],0.2692307692307692,CDCl3,7.26,1,0.3434529029690262
301,0,do|B`FgS@HrQQJUSSHjjUifj@@,S1(C(=CC=C1)C(CC(C(OCC)=O)=O)=O),0.003157604527310731,0.13574672659196232,4.35919755222522,[],0,[],0.30434782608695654,CDCl3,7.26,1,6.539802105955693
302,0,dcND@DATf[W[aZjjZ@@,N1(C(=O)C)(CCC(C(=O)C)CC1),0.006315209054619242,0.0581553008733844,1.8903240236883503,[],0,[],0.7142857142857143,CDCl3,7.26,0,0.1166389604555948
304,0,dcmHPNFPqDBDfUy\jeZZffX@@,S2(C(Br)=CC=C2(C1(=NOC(=N1)C))),0.003157604527310731,0.15018831732819413,7.101344918067173,[],0,[],0.6666666666666666,CDCl3,7.26,1,1.4304414813095907
306,0,f`qqA@AZ]`FIPHrISQJHqI\D{uMMT@B@@@,S1(C(=C(N=C1C=2(C=NC=CN=2))C)C(=O)CBr),0.0037891254327675483,0.14637300221320473,8.621547632436256,[],0,[],0.5,CDCl3,7.26,1,1.1998097742290537
307,0,dg~H`NhLSHeEEMBeWG]MS@A@@@,O1(C(=C(C(C)=N1)CBr)C2(=CC=CC=C2)),0.003157604527310731,0.1080616652546867,7.7583116290743295,[],0,[],0.29411764705882354,CDCl3,7.26,1,1.9843393836767198
310,0,gOtHEaVILl[MT`@,N1(C(=NC=C1)I)(C),0.003157604527310731,0.14485570938450812,7.016926354462088,[],0,[],0.5,CDCl3,7.26,1,3.7112964238729966
313,0,dmM@`DXLSHhhhdRZUijiV@@,C=1(N2(C(=NC=1C)C=CC=C2))(Br),0.0037891254327728774,0.0927636771843932,6.807443043106604,[],0,[],0.2727272727272727,CDCl3,7.26,1,0.14023171527592485
314,0,dk^H@NAIYV{VGSX@beH@@,C=2(N1(C=CC=C1))(C=C(C=O)C=CC=2),0.005683688149159316,0.2588984413541105,7.604872333227558,[],0,[],0.23076923076923078,CDCl3,7.26,1,21.331250424350994
315,0,dg}H@DDDeYV{^d{V@HiR@@,C=2(N1(C=CC=C1))(C=C(N=C=O)C=CC=2),0.004420646338235024,0.3398040783629542,7.339821374919124,[],0,[],0.1282051282051282,CDCl3,7.26,1,9.493746572966801
318,0,dcoH@NePRVUmvFUX@ah`@,C(=O)C=1(C=CC2(=C(C=1)N=NN2C)),0.005683688149159316,0.0967533318206291,7.556505919442694,[],0,[],0.5384615384615384,CDCl3,7.26,1,2.094400187717113
319,0,dco@`NePqDee[]aeZ@HZH@@,C(Br)C=1(C=CC2(=C(C=1)N=NN2C)),0.009472813581932193,0.13169136417053293,7.978470969615349,[],0,[],0.5555555555555556,CDCl3,7.26,1,0.5117190383815732
322,0,daEH@LxDefZyijP@,N1(C(C=O)=CN=C1)(C),0.010735855392856486,0.12876351079025436,7.608347705877834,[],0,[],1,CDCl3,7.26,1,0.5275087855218282
325,0,flyPB@JF@fYIHhdeDdjdhuUMUUUR@@,N1(C=NC=C1([Sn](CCCC)(CCCC)CCCC))(C),0.008841292676466939,0.2312696382256479,1.3271319845154461,[],0,[],0.25,CDCl3,7.26,1,7.605582623780646
327,0,foA`b@NPP@HrRPiYJIIgKNVjj@B@@@,S1(CCN(CC1)CC2(=CC=CC=C2))(=O)(=O),0.008209771771002128,0.2636607742085611,3.073762318196231,[],0,[],0.19047619047619047,CDCl3,7.26,1,20.659323537571012
329,0,deT@p@bFbIbLbbRbM]@DT@@,C1(=C(C=C(C=C1Cl)CCl)Cl),0.00505216724369717,0.9990706893559598,4.501494936005819,[],0,[],0.375,CDCl3,7.26,1,2.8371270490316123
334,0,fhia`@A@PEIeegg]UoAZ`hJJb@@,C2(=CC=CC=C2(N1(CCOCC1)))(C(OCC)=O),0.00505216724369717,0.41405363380477095,7.045467467848869,[],0,[],0.2647058823529412,CDCl3,7.26,1,6.349979410245396
335,0,dk]H@JDDefV]y]M``hT`@,C=2(N1(C=CC=N1))(C(C=O)=CC=CC=2),0.014524980825629363,0.4164671416918391,7.684030406773105,[],0,[],0.3,CDCl3,7.26,1,55.875552295715906
336,0,dk_@@@hTefV]y]O``hT`@,C=2(N1(C=CC=N1))(C(C#N)=CC=CC=2),0.006315209054621462,1.0047930690475853,7.810566855822543,[],0,[],0.2,CDCl3,7.26,1,36.836857272716244
337,0,dk]H@LhDef^ukmMij@A@@,N1(C(=CC=N1)C=O)(C2(=CC=CC=C2)),0.00505216724369717,0.09647269592393884,7.498532888274602,[],0,[],0.25,CDCl3,7.26,1,12.046981352174084
340,0,dmLH`E@HRfU}rnF`PI`@@,C=1(C2(=C(C=C(C=O)C=1)C=CS2)),0.006315209054621462,0.27838814586963206,7.402830633793945,[],0,[],0.5714285714285714,CDCl3,7.26,1,5.266757393171476
341,0,dk\HPLCDtHRVyVtYtzX@JR@@,C=1(C2(=C(C=C(C(CBr)=O)C=1)C=CS2)),0.004420646338235024,0.11858476530555596,7.448759197401439,[],0,[],0.6363636363636364,CDCl3,7.26,1,1.516750163221438
342,0,dcnH`It@aJYWurnF`PIX@@,C=1(C2(=C(C=C(N=C=O)C=1)C=CS2)),0.006315209054621462,0.7264790271454525,7.287901320344481,[],0,[],0.3333333333333333,CDCl3,7.26,1,12.687348456515666
343,0,det@P@qABDfUmiaf@Bd`@,C=1(C2(=C(C=C(Br)C=1)C=CS2)),0.0069467299600836085,0.7242935908340602,7.631063048089673,[],0,[],0.29411764705882354,CDCl3,7.26,1,12.828645264188786
346,0,dmN@`E@HRfU}rnF`PK`@@,C=1(C2(=C(C=C(C#N)C=1)C=CS2)),0.005052167243690064,0.6924857650754266,8.146138230867333,[],0,[],0.23809523809523808,CDCl3,7.26,1,2.9299951098174852
347,0,fde@a@EZ@DRhDie_YV[ENBMZ`PJjjh`@@,C=2(C=3(SC=CC=3(C=C(B1(OC(C(O1)(C)C)(C)C))C=2))),0.004420646338235024,0.05730222444424234,7.413844842450339,[],0,[],1,CDCl3,7.26,1,0.15626070896135646
349,0,deu@`DXLQIfUrXYijeX@@,C1(=CC=CN2(C(=CN=C12)Br)),0.0037891254327728774,0.9591427578489703,7.612652698430726,[],0,[],0.1724137931034483,CDCl3,7.26,1,12.384943727657301
352,0,gOyHFQVILrWMS@@,O1(C(=C(C=N1)I)C),0.008209771770996355,0.2429050193781383,8.130644819499501,[],0,[],1,CDCl3,7.26,1,1.0474371043921595
354,0,dg}D@ATDRYYYwESmjZieh@@,C=2(C=NN1(C=2(C=CC=C1)))(C(OCC)=O),0.004420646338228806,0.32303559178014507,8.408017538578116,[],0,[],0.25,CDCl3,7.26,1,0.7364095036539013
358,0,foA@B@@XbSJvtuQdcP@UUTP@@,C2(C)(C)(C1(=CC=C(C=C1C(C)(CC2)C)Br)),0.0037891254327728774,0.10676754214830171,7.184968696661878,[],0,[],0.45454545454545453,CDCl3,7.26,1,2.5890196439772377
359,0,dg|D`DXHaInYVxUgY``bh`@,C2(=CC=CC=1(CC(OC=12)(C)C))(C(=O)Cl),0.003157604527310731,0.05059155299752522,6.798398033556588,[],0,[],0.5,CDCl3,7.26,1,0.10512036195898793
360,0,dk\D@@iIYe[ndUXHHjH@@,C2(=CC=CC=1(CC(OC=12)(C)C))(C=O),0.0069467299600836085,0.05639002620374505,6.877707154952212,[],0,[],0.6666666666666666,CDCl3,7.26,1,0.11950828687486993
361,0,dk\D`LdLQI[fU~gSiiB@`@@,C1(=CC=C2(OC=C(C2(=C1))C(CBr)=O)),0.006315209054621462,0.11596330052123852,7.547026297986983,[],0,[],0.35,CDCl3,7.26,1,1.82014399157768
362,0,detH`FCDRYe\fFZP`H@@,O1(C=C(C2(=C1C=CC=C2))Br),0.00505216724369717,0.2888550917197652,7.493145614619679,[],0,[],0.16666666666666666,CDCl3,7.26,1,12.80614124115667
365,0,dg}H@JxLbTTRTJU\]luL@D@@,N1(C(=C(C=N1)C=O)C2(=CC=CC=C2))(C),0.0037891254327675483,0.2310627153548702,8.051816295331625,[],0,[],0.3333333333333333,CDCl3,7.26,1,0.42338317508966244
368,0,didHpACDHHzHRY]bjZZX@@,S1(C=C(C=C1(C(=O)Cl))Br),0.002526083621848585,0.19777749692143906,7.264134039708952,[],0,[],0.6,CDCl3,7.26,1,0.2714427253012092
370,0,gOpLAbHH^HdrymMR@@,S1(C=C(C=C1Br)Br),0.003157604527310731,0.8905721153640048,7.1526979277086085,[],0,[],0.375,CDCl3,7.26,1,5.004453775450809
371,0,dmtDPAdLQ@cHheDYbjfjZP@,S1(C(=CC(C)=C1(Br))C(=O)OC),0.004420646338235024,0.23041286009468898,7.476485487602968,[],0,[],1,CDCl3,7.26,1,0.518005668766572
372,0,f`q`c@AHpBH`DTBLbdLRbLRWAN}KSU@@`@@,S1(C(S(Cl)(=O)=O)=C(N=C1C=2(C=CC=CC=2))C),0.0069467299600836085,0.1507186622771517,7.532299910758332,[],0,[],0.2857142857142857,CDCl3,7.26,1,4.166545553982611
373,0,dk^@PJCDPHrJIQFIHjtzZh@D@@,S1(C(Br)=C(N=C1C=2(C=CC=CC=2))C),0.0037891254327728774,0.16067697167501863,7.362247242017289,[],0,[],0.26666666666666666,CDCl3,7.26,1,1.7994775741117073
377,0,ffcab@J@]zu@eJzrnrlqJZLFMUT@EUUTP@@,C1(OCCN(C1)CC3(=CC=C(B2(OC(C(O2)(C)C)(C)C))C=C3)),0.009472813581925532,0.07506742602724949,3.7011071343892654,[],0,[],0.5333333333333333,CDCl3,7.26,1,1.0931081671559233
379,0,f`qaC@I^ADBBGQBSJ{JkTXkT@EMUH`@@,S1(C(C(Cl)=O)=C(N=C1C2(=CC=C(C=C2)Cl))C),0.004420646338235024,0.21185560121424987,7.4448114097378015,[],0,[],0.36363636363636365,CDCl3,7.26,1,4.111640916933484
384,0,didD`DDHaInUxYjj`@,C1(COCCC1(C(Cl)=O)),0.010104334487390787,0.5528948889962918,4.003361091035859,[],0,[],0.07407407407407407,CDCl3,7.26,0,25.037727522664273
385,0,daDH`NCDRVU[jjj@@,C1(C(CCOC1)CBr),0.008841292676466939,0.06990715189949709,1.812765683832461,[],0,[],0.09803921568627451,CDCl3,7.26,0,16.061686119893306
387,0,gOqHFJqIeZzjh@,C1(COCCC1I),0.008209771771007901,0.13739345168270028,4.48195538894326,[],0,[],0.21428571428571427,CDCl3,7.26,0,5.481293309806062
389,0,daDH`NBlRVU[jjj@@,C1(OCCC(C1)CI),0.008209771771005014,0.08334952654507179,1.3408689536090885,[],0,[],0.08620689655172414,CDCl3,7.26,0,7.357576319069357
391,0,fjmQ`@LF@`nQQJJQJyQIYZMEKUUUT@Dp@@,C=2(C(C=O)=CC=C(N1(CCN(C(OC(C)(C)C)=O)CC1))C=2),0.009472813581925532,0.08194268658415296,3.3864102784253483,[],0,[],0.4666666666666667,CDCl3,7.26,1,1.149155794896014
392,0,fcoPR@LF@`m\tFQQJJQJyQIYQIQSQhi[ujjjj@BjjjH@@,B3(C=2(C=CC(N1(CCN(CC1)C(OC(C)(C)C)=O))=CC=2))(OC(C)(C)C(C)(C)O3),0.010104334487387234,0.06452621169454782,3.1468163042302453,[],0,[],0.5384615384615384,CDCl3,7.26,1,0.7232669294430639
394,0,dk]@@@EIYWYV{Sx@JjH@@,C=2(N1(CCCC1))(C=CC(C#N)=CC=2),0.007578250865540426,0.3470040259068077,2.0544875767810438,[],0,[],0.2222222222222222,CDCl3,7.26,1,14.611561929068483
395,0,foA``@E@PdrvnrbeYsT@EUD@@,C=2(N1(CCCC1))(C=CC(C(=O)OC)=CC=2),0.007578250865540426,0.11950223764934034,2.0408668457304753,[],0,[],0.30434782608695654,CDCl3,7.26,1,4.740527021919581
402,0,fncPR@LVtZJPAFRJKQIJHiJERXhjuLuTuTuUP@@,C1(CN(CCC1C2(=NC(C(OCC)=O)=CS2))C(=O)OC(C)(C)C),0.003157604527310731,0.08719979989299503,4.379418896509158,[],0,[],0.3333333333333333,CDCl3,7.26,1,1.336822378173461
404,0,fasPR@JAEINPAFRJJISPiIESJSEGAiffjjijj`@@,C2(=C(C)N=C(C1(CCN(C(=O)OC(C)(C)C)CC1))S2)(C(=O)OCC),0.003157604527310731,0.08868876954284316,4.231500511015795,[],0,[],0.4444444444444444,CDCl3,7.26,1,1.1362590716334378
406,0,foAAb@AZLCDRYVw[ZLEJ@BfZb@@,O2(C=1(C=CC(Br)=CC=1C=C2(C(=O)OCC))),0.00505216724369717,0.20917486764443513,7.747189079655792,[],0,[],0.2631578947368421,CDCl3,7.26,1,1.5349771435684887
407,0,dmMH@LXDeeUZZUZViZ@@,C1(=CC=CC2(=NC(=CN12)C=O)),0.003157604527310731,0.05857731364619895,7.045442893381915,[],0,[],0.42857142857142855,DMSO,2.5,1,0.20261568523588014
409,0,fhiPa@M^Q`DQ@HrJPqISSIPRg^e`B@@`@@,S(C2(=CC(C=1(N=C(C)N=CC=1))=CC=C2))(=O)(=O)Cl,0.005683688149159316,0.13585097342750987,7.619785858938054,[],0,[],0.28,CDCl3,7.26,1,2.2180899457422494
411,0,f`aQ`@LT@cvQQJJQJUEVfjjejX@@,N1(N=C(C(C=O)=C1(C))C)(C(=O)OC(C)(C)C),0.003789125432771545,0.060155218395568665,1.6402098627980406,[],0,[],0.7142857142857143,CDCl3,7.26,1,4.660935701090387
412,0,deuH`LJPBDie_JfzfZfP@,S2(C=CN1(C=C(N=C12)C=O)),0.003157604527310731,0.39145880279768036,7.197276496019594,[],0,[],0.7142857142857143,CDCl3,7.26,1,0.6099937714006901
414,0,dk_@@@kTefV]y]O``hT`@,C2(=CC=CC(=C2(N1(C=NC=C1)))C#N),0.004420646338235024,0.9795916943665972,7.264783603351806,[],0,[],0.16129032258064516,CDCl3,7.26,1,10.245619148931873
416,0,dmMH@JdDee[VzUYiiZ@@,C=1(C(=CN2(C=CN=C2(C=1)))C=O),0.009472813581932193,0.08051805669765898,7.704705117949498,[],0,[],0.26666666666666666,CDCl3,7.26,1,28.916961723468866
418,0,dmO@@@jTee[VzUyiiZ@@,C=1(C(C#N)=CN2(C=CN=C2(C=1))),0.015156501731080851,0.727998098457025,3.4247651482944472,[],0,[],0.3333333333333333,DMSO,2.5,1,6.34812739386646
420,0,dcl@p@qABMbLbbRfTMLLp@TtP@@,C1=2(C=C(Br)C=CC=2(SC=C1CCl)),0.011367376298314635,0.05041380035590721,1.585109184084594,[],0,[],0.5833333333333334,CDCl3,7.26,1,0.37746263186825485
422,0,dg~D@NBtee[mVD{X@bjb@@,C=2(C=CC(=CC=2(N1(CCOCC1)))C=O),0.005683688149159316,0.3066587816679475,7.443311041882921,[],0,[],0.21212121212121213,CDCl3,7.26,1,12.764677982263434
426,0,fj}ab@J@lxuAdbRrbRabRbaJJuxMUP@UUUQ@@@,C1(CN(CCO1)C2(=CC=CC(=C2)B3(OC(C(O3)(C)C)(C)C))),0.004420646338231915,0.0643817597928926,3.1746781843385237,[],0,[],0.5,CDCl3,7.26,1,1.1649960794270569
431,0,dg~H@NAIYV{UaNv@Hjh`@,C=2(C=CC(=CC=2(N1(CCCCC1)))C=O),0.00884129267646383,0.620064678558715,3.235019553703194,[],0,[],0.1590909090909091,CDCl3,7.26,1,11.603485836786508
434,0,fj}`b@G@Xb`rQRJJVEJZYKCK^rVjjh@bjh`@@,C1(CN(CCC1)C2(=CC=CC(=C2)B3(OC(C(O3)(C)C)(C)C))),0.008209771771002128,0.0665695283539553,3.0941332830318724,[],0,[],0.5,CDCl3,7.26,1,1.1750595744611712
436,0,dk\D@@eIYWYV{SX@JZD@@,C2(C=1(C=CC(C=O)=CC=1))(=CC=CO2),0.006315209054621462,0.4136725817950823,6.841160120279753,[],0,[],0.3181818181818182,CDCl3,7.26,1,5.385139491838337
437,0,dg}D@ITMRVUvW[mM`@ffH@@,O1(N=C(N=C1C)C2(=CC=C(C=C2)C=O)),0.005052167243690064,0.15520545083619983,8.195029425150802,[],0,[],0.45454545454545453,CDCl3,7.26,1,3.240311925176336
438,0,dg}H`IWPqDee]ev{Sh@Iib@@,O1(N=C(N=C1C)C2(=CC=C(C=C2)CBr)),0.004420646338235024,0.44157872188967495,4.4501998424552145,[],0,[],0.5,CDCl3,7.26,1,0.7114131052040205
439,0,f`aP``D\dhDQjPMHVdLbbTTTLfkNPDDuU@@@,C(F)(F)(F)C1(=NC(=C(C(OCC)=O)C=N1)Cl),0.005052167243690064,0.40484641460888393,9.239945035484409,[],0,[],0.4444444444444444,CDCl3,7.26,1,0.6224825803972187
442,0,dco@`DXPqDfUnvnWX@beH@@,N=2(C(N1(N=CC=C1))=CC=CC=2Br),0.006315209054621462,0.7525111074101841,7.83169332860274,[],0,[],0.38095238095238093,CDCl3,7.26,1,10.738496563300702
446,0,dcl@P@qNBDfYYuiWXHIJD@@,C1(=CC=C(C(=C1)Br)C2(=CC=CS2)),0.005683688149159316,0.13528628458856817,7.284420577302171,[],0,[],0.04918032786885246,CDCl3,7.26,1,125.64264327773198
451,0,dcnH`MxLQIfV]ZUvBBRa@@,C=2(C=C(C=1(OC=NC=1))C(=CC=2)Br),0.007578250865545755,0.12514274393070532,7.834994300512764,[],0,[],0.1794871794871795,CDCl3,7.26,1,6.942569090951966
458,0,dk]@`DXLQIe[mZ{S`BJjH@@,C1(=CC(=NC(=C1)N2(CCCCC2))Br),0.010104334487390787,0.9676126174367037,1.613759858957422,[],0,[],0.22727272727272727,CDCl3,7.26,1,12.420085744830695
459,0,dk]H`DXpqDfUnukmN@Hjh`@,C1(=CC(=NC(=C1)N2(CCOCC2))Br),0.006315209054617021,0.13222083158111056,3.442570526985865,[],0,[],0.23809523809523808,CDCl3,7.26,1,13.771629552903596
461,0,dk^H@NAIYV{VGSX@bjH@@,C2(=CC(=CC(N1(CCCC1))=C2)C=O),0.007578250865540426,0.0686246520434238,3.214711593296851,[],0,[],0.20512820512820512,CDCl3,7.26,1,15.88322905455483
463,0,dk]@@@yIYV{VGSx@bjH@@,C=2(C=C(N1(CCCC1))C=CC=2)(C#N),0.0069467299600836085,0.18519160070531313,6.638521212751979,[],0,[],0.1388888888888889,CDCl3,7.26,1,7.478476238160106
465,0,f`qQa@MFQbpHb@QdTabRffVDjsiX@aib@@,C1(=NOC(C)=N1)(C=2(C=CC=C(C=2)S(=O)(=O)Cl)),0.0050521672436953935,0.10837837057505725,1.59162654327448,[],0,[],0.3684210526315789,CDCl3,7.26,1,0.3601534806448221
466,0,dg}H`IWPqDee[mvGSh@aib@@,C1(=NOC(=N1)C)(C2(=CC(=CC=C2)CBr)),0.00505216724369717,0.08533762218802045,7.39250481842542,[],0,[],0.6,CDCl3,7.26,1,2.6442026127170006
473,0,deUHPDJPbAbLbbbaa]SUR`@,N1(C(Cl)=C(C=N1)C(Cl)=O)(C),0.004420646338235024,0.22857385174679068,7.976903110184744,[],0,[],1,CDCl3,7.26,1,0.6380429927613307
479,0,dmNH`FT@aJYW_J[jYff`@,S1(C=CC=2(N(C(=CC1=2)C=O)C)),0.005683688149159316,0.1361318970755697,6.94053184738789,[],0,[],0.6,CDCl3,7.26,1,1.8613198464337117
482,0,dmN@`ACDRYVuiaf@BfH@@,C=1(C=CC=2(N(C=CC=2(C=1))C))(Br),0.007578250865545755,0.07078778673406903,7.17588079653181,[],0,[],0.35294117647058826,CDCl3,7.26,1,1.5848205054148168
484,0,dg}H@MLDee[mVD{X@`@@@@,C=1(C(=CN=CN=1)C2(=CC(=CC=C2)C=O)),0.00505216724369717,0.08215791145721167,7.691271219306946,[],0,[],0.375,CDCl3,7.26,1,0.4740082187486328
487,0,dg~H@MAIYeg_eNvB@@@@@,C=1(C=C(C=NC=1)C2(=C(C=CC=C2)C=O)),0.0063152090546125805,0.398471863185301,8.681036437793018,[],0,[],0.2,CDCl3,7.26,1,10.897315199195802
491,0,fhiP`@JA@IJUuVUteKNjjj@Bx@@,C=2(C=C(OCCN1(CCOCC1))C=CC=2C#N),0.005683688149155319,0.8682022526769447,3.7307330818724,[],0,[],0.2413793103448276,CDCl3,7.26,1,14.850479819729978
497,0,dg}H@MLDee]eVx{X@H@@@@,C=1(C(=CN=CN=1)C2(=CC=C(C=C2)C=O)),0.00757825086554309,0.05014327519858802,1.6415408499267543,[],0,[],0.3888888888888889,CDCl3,7.26,1,0.29501936014334773
